sampleID	parental_investment_proj	band	species	location	site	nest	year	age	sex	experiment	treatment	capture_date	cap_doy	cap_num	age	mass	bhead	fwing	sseries_type	cort1_raw	cort1_correct	glucose1	buty	cort2_raw	cort2_correct	glucose2	inject1_type	inject1_dose	inject2_type	inject2_dose	cort3_raw	cort3_correct	glucose3	fate	micro_nb	blood_nb	bolus_nb	lifetag_nb	Notes
	no	281174593	TRES	Ithaca	Unit_2	51	2020	Nestling				6/19/20	171	1	12	21.5	24.9	47																Fledged		200511			
	no	281174595	TRES	Ithaca	Unit_2	51	2020	Nestling				6/19/20	171	1	12	19.4	26.7	56																Fledged		200577			
	no	281174598	TRES	Ithaca	Unit_2	39	2020	Nestling				6/19/20	171	1	12	24.8	26.2	65																Fledged		200580			
P20N257	no	281128566	TRES	Ithaca	Unit_2	115	2020	Nestling				6/12/20	164	1	12	21.3	26.2	55																Fledged		200385			
P20N258	no	281128567	TRES	Ithaca	Unit_2	115	2020	Nestling				6/12/20	164	1	12	21.4	23.9	48																Fledged		200386			
P20N259	no	281128568	TRES	Ithaca	Unit_2	115	2020	Nestling				6/12/20	164	1	12	23.4	26.6	57																Fledged		200387			
P20N260	no	281128569	TRES	Ithaca	Unit_2	115	2020	Nestling				6/12/20	164	1	12	25.4	26.1	55																Fledged		200388			
P20N261	no	281128571	TRES	Ithaca	Unit_2	34	2020	Nestling				6/13/20	165	1	12	24.8	27	63																Fledged		200389			
P20N262	no	281128572	TRES	Ithaca	Unit_2	34	2020	Nestling				6/13/20	165	1	12	19.6	25	58																Fledged		200390			
P20N263	no	281128573	TRES	Ithaca	Unit_2	114	2020	Nestling				6/14/20	166	1	12	19.7	26.7	44																Fledged		200391			
P20N264	no	281128574	TRES	Ithaca	Unit_2	114	2020	Nestling				6/14/20	166	1	12	17.2	24.9	50																Fledged		200392			
P20N265	no	281128575	TRES	Ithaca	Unit_2	114	2020	Nestling				6/14/20	166	1	12	26.7	20	50																Fledged		200393			
P20N266	no	281128576	TRES	Ithaca	Unit_2	114	2020	Nestling				6/14/20	166	1	12	25.6	19.6	45																Fledged		200394			
P20N267	no	281128578	TRES	Ithaca	Unit_2	114	2020	Nestling				6/14/20	166	1	12	20	25.6	51																Fledged		200396			
P20N268	no	281128579	TRES	Ithaca	Unit_2	103	2020	Nestling				6/15/20	167	1	12	23.2	27.1	56																Fledged		200397			
P20N269	no	281128580	TRES	Ithaca	Unit_2	103	2020	Nestling				6/15/20	167	1	12	19.7	24.5	51																Fledged		200398			
P20N270	no	281128581	TRES	Ithaca	Unit_2	103	2020	Nestling				6/15/20	167	1	12	21	24.5	45																Fledged		200399			
P20N271	no	281128582	TRES	Ithaca	Unit_2	103	2020	Nestling				6/15/20	167	1	12	19.2	24.1	41																Fledged		200400			
P20N273	no	281128583	TRES	Ithaca	Unit_2	74	2020	Nestling				6/16/20	168	1	12	18.8	23.6	46																Fledged		200401			
P20N274	no	281128585	TRES	Ithaca	Unit_2	74	2020	Nestling				6/16/20	168	1	12	22.5	25.4	49																Fledged		200403			
P20N275	no	281128586	TRES	Ithaca	Unit_2	7	2020	Nestling				6/16/20	168	1	12	19.7	25	41																Fledged		200404			
P20N276	no	281128587	TRES	Ithaca	Unit_2	7	2020	Nestling				6/16/20	168	1	12	22	27.5	57																Fledged		200405			
P20N277	no	281128589	TRES	Ithaca	Unit_2	7	2020	Nestling				6/16/20	168	1	12	18.52	26.5	52																Fledged		200407			
P20N278	no	281128592	TRES	Ithaca	Unit_2	120	2020	Nestling				6/17/20	169	1	12	21.4	25.4	62																Fledged		200410			
P20N279	no	281128593	TRES	Ithaca	Unit_2	120	2020	Nestling				6/17/20	169	1	12	20.6	24.7	46																Fledged		200411			
P20N282	no	272108302	TRES	Ithaca	Unit_2	93	2020	Nestling				6/18/20	170	1	12	24.5	27	59																Fledged		200418			
P20N283	no	272108303	TRES	Ithaca	Unit_2	93	2020	Nestling				6/18/20	170	1	12	23	25.3	41																Fledged		200419			
P20N284	no	272108304	TRES	Ithaca	Unit_2	93	2020	Nestling				6/18/20	170	1	12	22.1	25.7	53																Fledged		200420			
P20N285	no	272108305	TRES	Ithaca	Unit_2	93	2020	Nestling				6/18/20	170	1	12	23.5	25.2	45																Fledged		200421			
P20N286	no	272108308	TRES	Ithaca	Unit_2	100	2020	Nestling				6/18/20	170	1	12	22	25.8	55																Fledged		200424			
P20N287	no	272108309	TRES	Ithaca	Unit_2	100	2020	Nestling				6/18/20	170	1	12	15.9	24.2	45																Fledged		200425			
P20N288	no	272108310	TRES	Ithaca	Unit_2	117	2020	Nestling				6/18/20	170	1	12	22.2	25.4	50																Fledged		200426			
P20N289	no	272108311	TRES	Ithaca	Unit_2	117	2020	Nestling				6/18/20	170	1	12	21	25.7	46																Fledged		200427			
P20N290	no	272108312	TRES	Ithaca	Unit_2	117	2020	Nestling				6/18/20	170	1	12	20.6	26.2	48																Fledged		200428			
P20N291	no	272108313	TRES	Ithaca	Unit_2	117	2020	Nestling				6/18/20	170	1	12	22.6	26.6	48																Fledged		200429			
P20N292	no	272108315	TRES	Ithaca	Unit_2	3	2020	Nestling				6/19/20	171	1	12	22.3	27.7	55																Fledged		200431			
P20N293	no	272108317	TRES	Ithaca	Unit_2	3	2020	Nestling				6/19/20	171	1	12	22	25.6	47																Fledged		200433			
P20N294	no	272108318	TRES	Ithaca	Unit_2	3	2020	Nestling				6/19/20	171	1	12	23.1	27.8	64																Fledged		200434			
P20N295	no	272108320	TRES	Ithaca	Unit_2	91	2020	Nestling				6/19/20	171	1	12	23	25.5	53																Fledged		200436			
P20N296	no	272108321	TRES	Ithaca	Unit_2	70	2020	Nestling				6/19/20	171	1	12	24.9	27.3	50																Fledged		200437			
P20N297	no	272108322	TRES	Ithaca	Unit_2	70	2020	Nestling				6/19/20	171	1	12	23.6	25.9	50																Fledged		200438			
P20N298	no	272108323	TRES	Ithaca	Unit_2	70	2020	Nestling				6/19/20	171	1	12	22.6	25.7	51																Fledged		200439			
P20N299	no	272108325	TRES	Ithaca	Unit_2	70	2020	Nestling				6/19/20	171	1	12	23.1	27	53																Fledged		200441			
P20N300	no	272108326	TRES	Ithaca	Unit_2	66	2020	Nestling				6/19/20	171	1	12	18	22.8	38																Fledged		200442			
P20N301	no	272108327	TRES	Ithaca	Unit_2	66	2020	Nestling				6/19/20	171	1	12	22.6	25.4	44																Fledged		200443			
P20N302	no	272108328	TRES	Ithaca	Unit_2	66	2020	Nestling				6/19/20	171	1	12	18.9	24.9	43																Fledged		200444			
P20N303	no	272108331	TRES	Ithaca	Unit_2	19	2020	Nestling				6/20/20	172	1	12	21.2	24.9	49																Fledged		200447			
P20N304	no	272108333	TRES	Ithaca	Unit_2	19	2020	Nestling				6/20/20	172	1	12	22.7	27.4	43																Fledged		200641			
P20N305	no	272108334	TRES	Ithaca	Unit_2	110	2020	Nestling				6/20/20	172	1	12	23	27.5	44																Fledged		200642			
P20N306	no	272108335	TRES	Ithaca	Unit_2	110	2020	Nestling				6/20/20	172	1	12	21.4	27.3	48																Fledged		200643			
P20N307	no	272108336	TRES	Ithaca	Unit_2	110	2020	Nestling				6/20/20	172	1	12	21.5	26.8	49																Fledged		200644			
P20N308	no	272108337	TRES	Ithaca	Unit_2	110	2020	Nestling				6/20/20	172	1	12	19.5	25.1	42																Fledged		200645			
P20N309	no	272108339	TRES	Ithaca	Unit_2	110	2020	Nestling				6/20/20	172	1	12	20.9	25.7	45																Fledged		200647			
P20N310	no	272108340	TRES	Ithaca	Unit_2	90	2020	Nestling				6/20/20	172	1	12	22.2	26.4	49																Fledged		200648			
P20N311	no	272108341	TRES	Ithaca	Unit_2	90	2020	Nestling				6/20/20	172	1	12	20.1	27	49																Fledged		200649			
P20N312	no	272108342	TRES	Ithaca	Unit_2	90	2020	Nestling				6/20/20	172	1	12	20.9	26.9	48																Fledged		200650			
P20N313	no	272108343	TRES	Ithaca	Unit_2	90	2020	Nestling				6/20/20	172	1	12	21.9	26.6	55																Fledged		200651			
P20N314	no	272108344	TRES	Ithaca	Unit_2	90	2020	Nestling				6/20/20	172	1	12	19	23.9	41																Fledged		200652			
P20N318	no	272108357	TRES	Ithaca	Unit_2	44	2020	Nestling				6/22/20	174	1	12	22.2	26.3	54																Fledged		200665			No disturbance time listed
P20N319	no	272108359	TRES	Ithaca	Unit_2	44	2020	Nestling				6/22/20	174	1	12	21.6	27.8	61																Fledged		200667			No disturbance time listed
P20N320	no	272108360	TRES	Ithaca	Unit_2	44	2020	Nestling				6/22/20	174	1	12	21.8	26.8	62																Fledged		200668			No disturbance time listed
P20N321	no	281174532	TRES	Ithaca	Unit_2	105	2020	Nestling				6/14/20	166	1	12	18.1	25.4	51																Fledged		200455			
P20N322	no	281174533	TRES	Ithaca	Unit_2	105	2020	Nestling				6/14/20	166	1	12	16.6	24.8	51																Fledged		200456			
P20N323	no	281174534	TRES	Ithaca	Unit_2	105	2020	Nestling				6/14/20	166	1	12	18.4	25.4	54																Fledged		200457			
P20N324	no	281174535	TRES	Ithaca	Unit_2	105	2020	Nestling				6/14/20	166	1	12	19.2	26	52																Fledged		200458			
P20N325	no	281174536	TRES	Ithaca	Unit_2	105	2020	Nestling				6/14/20	166	1	12	18.8	25.9	52																Fledged		200459			
P20N326	no	281174537	TRES	Ithaca	Unit_2	105	2020	Nestling				6/14/20	166	1	12	17.1	25.4	52																Fledged		200460			
P20N327	no	281174561	TRES	Ithaca	Unit_2	6	2020	Nestling				6/17/20	169	1	12	19.6	24.8	48																Fledged		200482			
P20N328	no	281174562	TRES	Ithaca	Unit_2	6	2020	Nestling				6/17/20	169	1	12	18.5	24.1	42																Fledged		200483			
P20N329	no	281174563	TRES	Ithaca	Unit_2	6	2020	Nestling				6/17/20	169	1	12	21.1	25.1	46																Fledged		200484			
P20N330	no	281174566	TRES	Ithaca	Unit_2	29	2020	Nestling				6/18/20	170	1	12	20.3	25.1	38																Fledged		200486			
P20N331	no	281174567	TRES	Ithaca	Unit_2	29	2020	Nestling				6/18/20	170	1	12	19.2	24.4	37																Fledged		200487			
P20N332	no	281174568	TRES	Ithaca	Unit_2	29	2020	Nestling				6/18/20	170	1	12	20.6	24.2	39																Fledged		200488			
P20N333	no	281174569	TRES	Ithaca	Unit_2	29	2020	Nestling				6/18/20	170	1	12	15.9	22	28																Fledged		200489			
P20N334	no	281174570	TRES	Ithaca	Unit_2	29	2020	Nestling				6/18/20	170	1	12	20.5	24.9	41																Fledged		200490			
P20N335	no	281174571	TRES	Ithaca	Unit_2	28	2020	Nestling				6/18/20	170	1	12	20	24.5	38																Fledged		200491			
P20N336	no	281174572	TRES	Ithaca	Unit_2	28	2020	Nestling				6/18/20	170	1	12	17.8	23	31																Fledged		200492			
P20N337	no	281174573	TRES	Ithaca	Unit_2	28	2020	Nestling				6/18/20	170	1	12	17.4	22.7	33																Fledged		200493			
P20N338	no	281174574	TRES	Ithaca	Unit_2	84	2020	Nestling				6/18/20	170	1	12	20.5	25.2	48																Fledged		200494			
P20N339	no	281174575	TRES	Ithaca	Unit_2	84	2020	Nestling				6/18/20	170	1	12	21.3	24.4	48																Fledged		200495			
P20N340	no	281174576	TRES	Ithaca	Unit_2	84	2020	Nestling				6/18/20	170	1	12	18.1	23.7	38																Fledged		200496			
P20N341	no	281174577	TRES	Ithaca	Unit_2	84	2020	Nestling				6/18/20	170	1	12	20.6	24.2	45																Fledged		200497			
P20N342	no	281174578	TRES	Ithaca	Unit_2	84	2020	Nestling				6/18/20	170	1	12	21.6	25.2	50																Fledged		200498			
P20N343	no	281174579	TRES	Ithaca	Unit_2	79	2020	Nestling				6/18/20	170	1	12	23.7	25.7	53																Fledged		200499			
P20N344	no	281174580	TRES	Ithaca	Unit_2	79	2020	Nestling				6/18/20	170	1	12	21.8	26	54																Fledged		200500			
P20N345	no	281174581	TRES	Ithaca	Unit_2	79	2020	Nestling				6/18/20	170	1	12	20.6	25.4	47																Fledged		200501			
P20N346	no	281174582	TRES	Ithaca	Unit_2	79	2020	Nestling				6/18/20	170	1	12	21.8	25.6	53																Fledged		200502			
P20N347	no	281174584	TRES	Ithaca	Unit_2	79	2020	Nestling				6/18/20	170	1	12	20.5	25.6	50																Fledged		200504			
P20N348	no	281174588	TRES	Ithaca	Unit_2	25	2020	Nestling				6/19/20	171	1	12	14.8	23.8	33																Died		200506			
P20N349	no	281174589	TRES	Ithaca	Unit_2	25	2020	Nestling				6/19/20	171	1	12	14.3	24.2	36																Died		200507			
P20N350	no	281174590	TRES	Ithaca	Unit_2	25	2020	Nestling				6/19/20	171	1	12	15.7	23.5	34																Died		200508			
P20N351	no	281174591	TRES	Ithaca	Unit_2	51	2020	Nestling				6/19/20	171	1	12	20.6	26.7	53																Fledged		200509			
P20N352	no	281174592	TRES	Ithaca	Unit_2	51	2020	Nestling				6/19/20	171	1	12	16.5	23.9	36																Fledged		200510			
P20N353	no	281174594	TRES	Ithaca	Unit_2	51	2020	Nestling				6/19/20	171	1	12	20.4	26.2	57																Fledged		200512			
P20N354	no	281174596	TRES	Ithaca	Unit_2	39	2020	Nestling				6/19/20	171	1	12	25.1	25.7	53																Fledged		200578			
P20N355	no	281174597	TRES	Ithaca	Unit_2	39	2020	Nestling				6/19/20	171	1	12	23.8	26.2	61																Fledged		200579			
P20N356	no	281174599	TRES	Ithaca	Unit_2	37	2020	Nestling				6/19/20	171	1	12	23.9	26.8	56																Fledged		200581			
P20N357	no	281174600	TRES	Ithaca	Unit_2	37	2020	Nestling				6/19/20	171	1	12	23.8	26.9	64																Fledged		200582			
P20N358	no	281174304	TRES	Ithaca	Unit_2	35	2020	Nestling				6/19/20	171	1	12	18.9	25	45																Fledged		200586			
P20N359	no	281174306	TRES	Ithaca	Unit_2	35	2020	Nestling				6/19/20	171	1	12	17.7	23.9	39																Fledged		200588			
P20N360	no	281174307	TRES	Ithaca	Unit_2	35	2020	Nestling				6/19/20	171	1	12	19.6	25.3	47																Fledged		200589			
P20N361	no	281174308	TRES	Ithaca	Unit_2	35	2020	Nestling				6/19/20	171	1	12	19.6	25.6	53																Fledged		200590			
P20N381	no	281174341	TRES	Ithaca	Unit_2	17	2020	Nestling				6/23/20	175	1	12	23.8	26.9	56																Fledged		200622			
P20N382	no	281174343	TRES	Ithaca	Unit_2	17	2020	Nestling				6/23/20	175	1	12	20.4	24.6	53																Fledged		200624			
P20N383	no	281174345	TRES	Ithaca	Unit_2	96	2020	Nestling				6/23/20	175	1	12	22	25.5	58																Fledged		200626			
P20N384	no	281174346	TRES	Ithaca	Unit_2	96	2020	Nestling				6/23/20	175	1	12	22.8	26.2	57																Fledged		200627			
P20N395	no	281174123	TRES	Ithaca	Unit_2	48	2020	Nestling				6/14/20	166	1	12	20	23.8	51																Fledged		200526			
P20N396	no	281174124	TRES	Ithaca	Unit_2	48	2020	Nestling				6/14/20	166	1	12	21.2	24.3	50																Fledged		200527			
P20N397	no	281174126	TRES	Ithaca	Unit_2	48	2020	Nestling				6/14/20	166	1	12	21	24.4	48																Fledged		200529			
P20N449	no	281174347	TRES	Ithaca	Unit_2	96	2020	Nestling				6/23/20	175	1	12	22.7	27.8	60																Fledged		200628			
P20N450	no	281174348	TRES	Ithaca	Unit_2	96	2020	Nestling				6/23/20	175	1	12	21.2	25.5	47																Fledged		200629			
P20N451	no	281174349	TRES	Ithaca	Unit_2	96	2020	Nestling				6/23/20	175	1	12	23	25.5	47																Fledged		200630			
P20N452	no	281174704	TRES	Ithaca	Unit_2	102	2020	Nestling				6/25/20	177	1	12	21.4	26.5	63																Fledged		200632			
P20N453	no	281174705	TRES	Ithaca	Unit_2	102	2020	Nestling				6/25/20	177	1	12	23.1	28.1	59																Fledged		200633			
P20N454	no	281174706	TRES	Ithaca	Unit_2	102	2020	Nestling				6/25/20	177	1	12	23.3	23.3	60																Fledged		200634			
P20N455	no	281174707	TRES	Ithaca	Unit_2	102	2020	Nestling				6/25/20	177	1	12	21	25.5	61																Fledged		200635			
P20N456	no	281174708	TRES	Ithaca	Unit_2	21	2020	Nestling				6/25/20	177	1	12	21.4	24.7	55																Fledged		200636			
P20N457	no	281174709	TRES	Ithaca	Unit_2	21	2020	Nestling				6/25/20	177	1	12	20.6	25.2	47																Fledged		200637			
P20N458	no	281174710	TRES	Ithaca	Unit_2	21	2020	Nestling				6/25/20	177	1	12	14.6	22.8	31																Fledged		200638			
P20N459	no	281174711	TRES	Ithaca	Unit_2	21	2020	Nestling				6/25/20	177	1	12	22.5	26.7	52																Fledged		200639			
P20N473	no	281174369	TRES	Ithaca	Unit_2	76	2020	Nestling				6/30/20	182	1	12	25.6	26.4	57																Fledged		200843			Named Violet
P20N474	no	281174370	TRES	Ithaca	Unit_2	76	2020	Nestling				6/30/20	182	1	12	24.4	26.4	57																Fledged		200844			Named Klaus
P20N475	no	281174371	TRES	Ithaca	Unit_2	76	2020	Nestling				6/30/20	182	1	12	19.7	24.9	51																Fledged		200845			Named Sonny
P20N476	no	281174372	TRES	Ithaca	Unit_2	122	2020	Nestling				7/1/20	183	1	12	22.2	26.1	58																Fledged		200720			Named Squiggly
P20N477	no	281174373	TRES	Ithaca	Unit_2	122	2020	Nestling				7/1/20	183	1	12	18.9	25.4	56																Fledged		200721			Named Flitter
P20N478	no	281174374	TRES	Ithaca	Unit_2	122	2020	Nestling				7/1/20	183	1	12	20.8	26.8	55																Fledged		200722			Named Flap
P20N479	no	281174375	TRES	Ithaca	Unit_2	122	2020	Nestling				7/1/20	183	1	12	20.8	26.1	55																Fledged		200723			Named Pip
P20N480	no	281174376	TRES	Ithaca	Unit_2	122	2020	Nestling				7/1/20	183	1	12	20.3	25.5	58																Fledged		200724			Named Grabber
P20N481	no	281174377	TRES	Ithaca	Unit_2	126	2020	Nestling				7/1/20	183	1	12	15.1	23.6	40																Fledged		200725			Named Ree-ree
P20N482	no	281174378	TRES	Ithaca	Unit_2	126	2020	Nestling				7/1/20	183	1	12	10.5	23.5	36																Died		200726			Named Snuggle
P20N483	no	281174379	TRES	Ithaca	Unit_2	126	2020	Nestling				7/1/20	183	1	12	23.1	25.3	54																Fledged		200727			Named Lily
P20N545	no	272108361	TRES	Ithaca	Unit_2	97	2020	Nestling				6/22/20	174	1	12	25.7	29.4	59																Predation		200669			No disturbance time listed
P20N546	no	272108362	TRES	Ithaca	Unit_2	97	2020	Nestling				6/22/20	174	1	12	22.2	28.1	55																Fledged		200670			No disturbance time listed
	no	278171882	TRES	Ithaca	Unit_2	68	2019	Nestling	Unknown	Color_Stressor	Control_Dull	6/12/19	163		12	18	24.9	49	B_S_D	2.46	2.61	286		8.83	9.34	290	Dex	8			4.7	4.97	319	Fledged		190293			
	no	278171885	TRES	Ithaca	Unit_2	68	2019	Nestling	Unknown	Color_Stressor	Control_Dull	6/12/19	163		12	22	24.7	54	B_S_D	5.33	5.64	174		29.57	31.28	216	Dex	10			10.02	10.6	174	Fledged		190296			"*Stress plasma is in a blue tube, and dex plasma is in a green tube. Both tubes are labeled correctly."
	no	278171887	TRES	Ithaca	Unit_2	109	2019	Nestling	Unknown	Color_Stressor	Control_Dull	6/13/19	164		12	16.5	25	48	B_S_D	49.39	52.24	173		44.45	47.01	177	Dex	7.5			3.42	3.62	176	Died		190349			
	no	278171890	TRES	Ithaca	Unit_2	109	2019	Nestling	Unknown	Color_Stressor	Control_Dull	6/13/19	164		12	18	25.9	53.5	B_S_D	25.99	27.5	159		24.86	26.29	164	Dex	8			4.79	5.07	196	Fledged		190352			
	no	278171891	TRES	Ithaca	Unit_2	109	2019	Nestling	Unknown	Color_Stressor	Control_Dull	6/13/19	164		12	18.5	25.8	54	B_S_D	52.78	55.83	173		24.99	26.43	166	Dex	8.5			3.51	3.71	206	Fledged		190353			
	no	278172265	TRES	Ithaca	Unit_2	120	2019	Nestling	Unknown	Color_Stressor	Control_Control	6/13/19	164		12	11.5	23.2	34	B_S_D	29.94	31.67	107		52.46	55.49	134	Dex	5.5					88	Died		190337			
	no	278172266	TRES	Ithaca	Unit_2	120	2019	Nestling	Unknown	Color_Stressor	Control_Control	6/13/19	164		12	17	25.3	45	B_S_D			138		25.14	26.59	154	Dex	7.5			15.73	16.64	100	Died		190338			
	no	278172267	TRES	Ithaca	Unit_2	120	2019	Nestling	Unknown	Color_Stressor	Control_Control	6/13/19	164		12	13.75	23.1	38.5	B_S_D	14.9	15.76	139		35.55	37.6	126	Dex	6.5			9.51	10.06	110	Died		190339			
	no	278172268	TRES	Ithaca	Unit_2	120	2019	Nestling	Unknown	Color_Stressor	Control_Control	6/13/19	164		12	17.5	24.6	47	B_S_D	6.12	6.48	177		19.1	20.21	141	Dex	8			3.54	3.75	168	Fledged		190340			
	no	278172272	TRES	Ithaca	Unit_2	101	2019	Nestling	Unknown	Color_Stressor	Predator_Dull	6/13/19	164		12	18.5	24.7	54	B_S_D	8.22	8.7	179		63.14	66.78	180	Dex	8.5			17.48	18.49	133	Fledged		190344			
	no	278172275	TRES	Ithaca	Unit_2	101	2019	Nestling	Unknown	Color_Stressor	Predator_Dull	6/13/19	164		12	16.5	24.5	48	B_S_D	16.61	17.57	190		34.66	36.66	181	Dex	7.5			8.44	8.93	155	Fledged		190347			
	no	278172276	TRES	Ithaca	Unit_2	101	2019	Nestling	Unknown	Color_Stressor	Predator_Dull	6/13/19	164		12	20	26	55	B_S_D	6.51	6.89	183		80.2	84.82	150	Dex	9			10.94	11.57	143	Died		190348			
	no	278172277	TRES	Ithaca	Unit_2	116	2019	Nestling	Unknown			6/14/19	165		12	17.5	24.4	46	B_S_D	1.52	1.61	188		25.31	26.77	250	Dex	8			5.25	5.56	209	Fledged		190376			
	no	278172279	TRES	Ithaca	Unit_2	116	2019	Nestling	Unknown			6/14/19	165		12	16.5	25.6	51	B_S_D	14.25	15.08	130		58.33	61.69	129	Cortro				3.93	4.16	158	Fledged		190378			
	no	278172280	TRES	Ithaca	Unit_2	116	2019	Nestling	Unknown			6/14/19	165		12	15.5	23.8	23.48	B_S_D	1.04	1.1	178		46.17	48.84	203	Dex	7			5.14	5.44	178	Fledged		190379			
	no	278172293	TRES	Ithaca	Unit_2	72	2019	Nestling	Unknown	Color_Stressor	Predator_Control	6/25/19	176		12	20	25.5	53	B_S_D	0.18	0.47	176		10.61	11.22	226	Dex	9			5.4	5.72	249	Fledged		190849			Nestlings injected with expired dex.
	no	278172303	TRES	Ithaca	Unit_2	94	2019	Nestling	Unknown	Color_Stressor	Predator_Control	6/15/19	166		12	14.5	21.5	32	B_S_D	1.29	1.37	243		36.67	38.78	256	Dex	7						Died		190411			
	no	281128439	TRES	Ithaca	Unit_2	31	2019	Nestling	Unknown	Color_Stressor	Control_Control	6/22/19	173		12	19	23.4	45	B_S_D	9.74	10.3	289		2.79	2.96	325	Dex	8.5			2.36	2.5	236	Fledged		190768			
	no	281128441	TRES	Ithaca	Unit_2	54	2019	Nestling	Unknown	Color_Stressor	Predator_Control	6/22/19	173		12	16.5	24.1	45	B_S_D	1.72	1.82	278		19.61	20.74	290	Dex	7.5			3.19	3.38	281	Fledged		190760			
	no	281128504	TRES	Ithaca	Unit_2	41	2019	Nestling	Unknown	Color_Stressor	Predator_Dull	6/17/19	168		12	18.5	24.6	51	B_S_D	1.88	1.99	196		12.64	13.37	267	Dex	8.5			5.91	6.25	261	Fledged		190553			
	no	281128505	TRES	Ithaca	Unit_2	41	2019	Nestling	Unknown	Color_Stressor	Predator_Dull	6/17/19	168		12	17.5	24.3	38.5	B_S_D	0.48	0.51	207		5.67	6	277	Dex	8			7.32	7.75	223	Fledged		190554			
	no	281128506	TRES	Ithaca	Unit_2	3	2019	Nestling	Unknown	Color_Stressor	Control_Dull	6/18/19	169		12	13.5	23.7	33	B_S_D	8.91	9.42	188		5.06	5.35	210	Dex	6.5			2.98	3.15	227	Fledged		190574			
	no	281128508	TRES	Ithaca	Unit_2	3	2019	Nestling	Unknown	Color_Stressor	Control_Dull	6/18/19	169		12	16	21.1	41	B_S_D	1.3	1.38	214		7.52	7.95	211	Dex	7			1.44	1.53	310	Fledged		190576			
	no	281128511	TRES	Ithaca	Unit_2	117	2019	Nestling	Unknown	Color_Stressor	Control_Control	6/18/19	169		12	13	21.8	27	B_S_D	5.29	5.59	151		19.3	20.42	194	Dex	6			5.04	5.34	207	Fledged		190579			
	no	281128514	TRES	Ithaca	Unit_2	117	2019	Nestling	Unknown	Color_Stressor	Control_Control	6/18/19	169		12	12	22.5	30	B_S_D	1.26	1.34	190		6.99	7.39	210	Dex	5.5			3.02	3.2	266	Fledged		190582			
	no	281128515	TRES	Ithaca	Unit_2	117	2019	Nestling	Unknown	Color_Stressor	Control_Control	6/18/19	169		12	13.5	22	29	B_S_D	1.72	1.82	205		19.42	20.54	225	Dex	5.5			3.22	3.41	208	Fledged		190583			
